3793189, 1.6243202686309814
892379, 0.3972926139831543
1598546, 0.6907181739807129
4430791, 1.9612922668457031
2655466, 1.158094882965088
970980, 0.43105196952819824
152015, 0.06395912170410156
2969525, 1.2263145446777344
1337949, 0.7129936218261719
539062, 0.2810025215148926
3441449, 1.4877800941467285
1932325, 0.826606273651123
4333869, 1.7716877460479736
4085149, 1.759211778640747
4769051, 2.2225139141082764
4951876, 3.828233003616333
4368903, 1.7341508865356445
1186255, 0.4014451503753662
4232815, 1.5383670330047607
4968572, 1.230191946029663
